alt_idx,sheaf_idx,s-t-tuple,weight,u,v
0,0,inevitable,0,BGSE_352_B-48-1-1-dep-right,BSPH_312_B-48-1-1-arr-right
0,0,inevitable,0,BSPH_312_B-48-1-1-arr-right,BSPH_312_B-48-1-1-dep-right
0,0,inevitable,0,BOSB_8_B-48-1-2-arr-right,BOSB_8_B-48-1-2-dep-right
0,0,inevitable,0,BBKS_392_WA-48-1-1-arr-right,BBKS_392_WA-48-1-1-dep-right
0,0,inevitable,0,BSPH_311_B-48-1-2-arr-right,BSPH_311_B-48-1-2-dep-right
0,0,inevitable,0,BSPH_311_B-48-1-2-dep-right,BGSE_351_B-48-1-2-arr-right
0,0,inevitable,0,BHH_352_B-48-1-1-dep-right,BGSE_352_B-48-1-1-arr-right
0,0,inevitable,0,BHH_352_B-48-1-1-arr-right,BHH_352_B-48-1-1-dep-right
0,0,inevitable,0,BNPL_681_B-48-1-2-arr-right,BNPL_681_B-48-1-2-dep-right
0,0,inevitable,0,BGSE_351_B-48-1-2-dep-right,BHH_351_B-48-1-2-arr-right
0,0,inevitable,0,BHH_351_B-48-1-2-arr-right,BHH_351_B-48-1-2-dep-right
0,0,inevitable,0,BBKS_391_WA-48-1-2-dep-right,BSPH_311_B-48-1-2-arr-right
0,0,inevitable,0,BSPH_312_B-48-1-1-dep-right,BBKS_392_WA-48-1-1-arr-right
0,0,inevitable,0,BGSE_351_B-48-1-2-arr-right,BGSE_351_B-48-1-2-dep-right
0,0,inevitable,0,BFFO_701_B-48-2-2-arr-right,BFFO_701_B-48-2-2-dep-right
0,0,inevitable,0,BGSE_351_B-48-2-2-dep-right,BHH_351_B-48-2-2-arr-right
0,0,inevitable,0,BHH_351_B-48-2-2-arr-right,BHH_351_B-48-2-2-dep-right
0,0,inevitable,0,BBKS_391_WA-48-2-2-arr-right,BBKS_391_WA-48-2-2-dep-right
0,0,inevitable,0,BBKS_391_WA-48-2-2-dep-right,BSPH_311_B-48-2-2-arr-right
0,0,inevitable,0,BOSB_8_B-48-2-2-arr-right,BOSB_8_B-48-2-2-dep-right
0,0,inevitable,0,BFFO_702_B-48-2-1-arr-right,BFFO_702_B-48-2-1-dep-right
0,0,inevitable,0,BSPH_312_B-48-2-1-arr-right,BSPH_312_B-48-2-1-dep-right
0,0,inevitable,0,BSPH_312_B-48-2-1-dep-right,BBKS_392_WA-48-2-1-arr-right
0,0,inevitable,0,BNPL_682_B-48-2-1-arr-right,BNPL_682_B-48-2-1-dep-right
0,0,inevitable,0,BGSE_351_B-48-2-2-arr-right,BGSE_351_B-48-2-2-dep-right
0,0,inevitable,0,BHH_352_B-48-2-1-arr-right,BHH_352_B-48-2-1-dep-right
0,0,inevitable,0,BHH_352_B-48-2-1-dep-right,BGSE_352_B-48-2-1-arr-right
0,0,inevitable,0,BOSB_11_B-48-2-1-arr-right,BOSB_11_B-48-2-1-dep-right
0,0,inevitable,0,BGSE_352_B-48-2-1-dep-right,BSPH_312_B-48-2-1-arr-right
0,0,inevitable,0,BGSE_352_B-48-2-1-arr-right,BGSE_352_B-48-2-1-dep-right
0,0,inevitable,0,BNPL_681_B-48-2-2-arr-right,BNPL_681_B-48-2-2-dep-right
0,0,inevitable,0,BSPH_311_B-48-2-2-arr-right,BSPH_311_B-48-2-2-dep-right
0,0,inevitable,0,BSPH_311_B-48-2-2-dep-right,BGSE_351_B-48-2-2-arr-right
0,0,inevitable,0,BFFO_701_B-48-2-2-dep-right,BBKS_391_WA-48-2-2-arr-right
0,0,inevitable,0,BBKS_392_WA-48-2-1-arr-right,BBKS_392_WA-48-2-1-dep-right
0,0,inevitable,0,BBKS_392_WA-48-2-1-dep-right,BFFO_702_B-48-2-1-arr-right
0,0,inevitable,0,BNPL_681_B-18-1-2-arr-right,BNPL_681_B-18-1-2-dep-right
0,0,inevitable,0,BNPL_682_B-18-1-1-arr-right,BNPL_682_B-18-1-1-dep-right
0,0,inevitable,0,BFFO_702_B-45-1-1-arr-right,BFFO_702_B-45-1-1-dep-right
0,0,inevitable,0,BBKS_392_WA-45-1-1-arr-right,BBKS_392_WA-45-1-1-dep-right
0,0,inevitable,0,BBKS_392_WA-45-1-1-dep-right,BFFO_702_B-45-1-1-arr-right
0,0,inevitable,0,BBKS_391_WA-45-1-2-arr-right,BBKS_391_WA-45-1-2-dep-right
0,0,inevitable,0,BBKS_391_WA-45-1-2-dep-right,BSPH_311_B-45-1-2-arr-right
0,0,inevitable,0,BOSB_11_B-45-1-1-arr-right,BOSB_11_B-45-1-1-dep-right
0,0,inevitable,0,BFFO_701_B-45-1-2-arr-right,BFFO_701_B-45-1-2-dep-right
0,0,inevitable,0,BNPL_681_B-45-1-2-arr-right,BNPL_681_B-45-1-2-dep-right
0,0,inevitable,0,BSPH_312_B-45-1-1-arr-right,BSPH_312_B-45-1-1-dep-right
0,0,inevitable,0,BSPH_312_B-45-1-1-dep-right,BBKS_392_WA-45-1-1-arr-right
0,0,inevitable,0,BOSB_8_B-45-1-2-arr-right,BOSB_8_B-45-1-2-dep-right
0,0,inevitable,0,BFFO_701_B-45-1-2-dep-right,BBKS_391_WA-45-1-2-arr-right
0,0,inevitable,0,BNPL_682_B-45-1-1-arr-right,BNPL_682_B-45-1-1-dep-right
0,0,inevitable,0,BSPH_311_B-45-1-2-arr-right,BSPH_311_B-45-1-2-dep-right
0,0,inevitable,0,BOSB_8_B-45-2-2-arr-right,BOSB_8_B-45-2-2-dep-right
0,0,inevitable,0,BNPL_682_B-45-2-1-arr-right,BNPL_682_B-45-2-1-dep-right
0,0,inevitable,0,BSPH_311_B-45-2-2-arr-right,BSPH_311_B-45-2-2-dep-right
0,0,inevitable,0,BFFO_701_B-45-2-2-arr-right,BFFO_701_B-45-2-2-dep-right
0,0,inevitable,0,BOSB_11_B-45-2-1-arr-right,BOSB_11_B-45-2-1-dep-right
0,0,inevitable,0,BNPL_681_B-45-2-2-arr-right,BNPL_681_B-45-2-2-dep-right
0,0,inevitable,0,BBKS_392_WA-45-2-1-dep-right,BFFO_702_B-45-2-1-arr-right
0,0,inevitable,0,BFFO_702_B-45-2-1-arr-right,BFFO_702_B-45-2-1-dep-right
0,0,inevitable,0,BSPH_312_B-45-2-1-arr-right,BSPH_312_B-45-2-1-dep-right
0,0,inevitable,0,BSPH_312_B-45-2-1-dep-right,BBKS_392_WA-45-2-1-arr-right
0,0,inevitable,0,BFFO_701_B-45-2-2-dep-right,BBKS_391_WA-45-2-2-arr-right
0,0,inevitable,0,BBKS_391_WA-45-2-2-arr-right,BBKS_391_WA-45-2-2-dep-right
0,0,inevitable,0,BBKS_392_WA-45-2-1-arr-right,BBKS_392_WA-45-2-1-dep-right
0,0,inevitable,0,BBKS_391_WA-45-2-2-dep-right,BSPH_311_B-45-2-2-arr-right
0,0,inevitable,0,BOSB_8_B-53-1-2-arr-right,BOSB_8_B-53-1-2-dep-right
0,0,inevitable,0,BOSB_8_B-53-1-2-dep-right,BWRS_623_B-53-1-2-arr-right
0,0,inevitable,0,BWRS_624_B-53-1-1-dep-right,BOSB_11_B-53-1-1-arr-right
0,0,inevitable,0,BOSB_11_B-53-1-1-arr-right,BOSB_11_B-53-1-1-dep-right
0,0,inevitable,0,BWRS_624_B-53-1-1-arr-right,BWRS_624_B-53-1-1-dep-right
0,0,inevitable,0,BWRS_623_B-53-1-2-arr-right,BWRS_623_B-53-1-2-dep-right
0,0,inevitable,0,henkel_12_S9_C_BFBB_BSPA_0_S9_C_BSPA_BFBB_0-53-1-21,BWRS_624_B-53-1-1-arr-right
0,0,inevitable,0,BWRS_623_B-53-1-2-dep-right,henkel_12_S9_C_BFBB_BSPA_0_S9_C_BSPA_BFBB_0-53-1-21
0,0,inevitable,0,BOSB_8_B-25-1-2-arr-right,BOSB_8_B-25-1-2-dep-right
0,0,inevitable,0,BOSB_11_B-25-1-1-arr-right,BOSB_11_B-25-1-1-dep-right
0,0,inevitable,0,BOKS_653_B-25-1-2-arr-right,BOKS_653_B-25-1-2-dep-right
0,0,inevitable,0,BOKS_653_B-24-1-2-arr-right,BOKS_653_B-24-1-2-dep-right
1,1,"(BKAD_121_B-9-1-1-dep-right-out, BKAD_122_B-9-1-2-arr-right-in)",7,BKAD_121_B-9-1-1-dep-right,BWT_111_B-9-1-12-arr-right
1,1,"(BKAD_121_B-9-1-1-dep-right-out, BKAD_122_B-9-1-2-arr-right-in)",7,BWT_111_B-9-1-12-arr-right,BWT_111_B-9-1-12-dep-left
1,1,"(BKAD_121_B-9-1-1-dep-right-out, BKAD_122_B-9-1-2-arr-right-in)",7,BWT_111_B-9-1-12-dep-left,BKAD_122_B-9-1-2-arr-right
2,1,"(BKAD_121_B-9-1-1-dep-right-out, BKAD_122_B-9-1-2-arr-right-in)",7,BKAD_121_B-9-1-1-dep-right,BWT_112_B-9-1-12-arr-left
2,1,"(BKAD_121_B-9-1-1-dep-right-out, BKAD_122_B-9-1-2-arr-right-in)",7,BWT_112_B-9-1-12-arr-left,BWT_112_B-9-1-12-dep-right
2,1,"(BKAD_121_B-9-1-1-dep-right-out, BKAD_122_B-9-1-2-arr-right-in)",7,BWT_112_B-9-1-12-dep-right,BKAD_122_B-9-1-2-arr-right
3,2,"(BKAD_121_B-8-1-1-dep-right-out, BKAD_122_B-8-1-2-arr-right-in)",7,BKAD_121_B-8-1-1-dep-right,BWT_111_B-8-1-12-arr-right
3,2,"(BKAD_121_B-8-1-1-dep-right-out, BKAD_122_B-8-1-2-arr-right-in)",7,BWT_111_B-8-1-12-arr-right,BWT_111_B-8-1-12-dep-left
3,2,"(BKAD_121_B-8-1-1-dep-right-out, BKAD_122_B-8-1-2-arr-right-in)",7,BWT_111_B-8-1-12-dep-left,BKAD_122_B-8-1-2-arr-right
4,2,"(BKAD_121_B-8-1-1-dep-right-out, BKAD_122_B-8-1-2-arr-right-in)",7,BKAD_121_B-8-1-1-dep-right,BWT_112_B-8-1-12-arr-left
4,2,"(BKAD_121_B-8-1-1-dep-right-out, BKAD_122_B-8-1-2-arr-right-in)",7,BWT_112_B-8-1-12-arr-left,BWT_112_B-8-1-12-dep-right
4,2,"(BKAD_121_B-8-1-1-dep-right-out, BKAD_122_B-8-1-2-arr-right-in)",7,BWT_112_B-8-1-12-dep-right,BKAD_122_B-8-1-2-arr-right
5,3,"(BHH_351_B-48-1-2-dep-right-out, BHH_352_B-48-1-1-arr-right-in)",7,BHH_351_B-48-1-2-dep-right,BWAB_362_B-48-1-21-arr-left
5,3,"(BHH_351_B-48-1-2-dep-right-out, BHH_352_B-48-1-1-arr-right-in)",7,BWAB_362_B-48-1-21-arr-left,BWAB_362_B-48-1-21-dep-right
5,3,"(BHH_351_B-48-1-2-dep-right-out, BHH_352_B-48-1-1-arr-right-in)",7,BWAB_362_B-48-1-21-dep-right,BHH_352_B-48-1-1-arr-right
6,3,"(BHH_351_B-48-1-2-dep-right-out, BHH_352_B-48-1-1-arr-right-in)",7,BHH_351_B-48-1-2-dep-right,BWAB_361_B-48-1-21-arr-right
6,3,"(BHH_351_B-48-1-2-dep-right-out, BHH_352_B-48-1-1-arr-right-in)",7,BWAB_361_B-48-1-21-arr-right,BWAB_361_B-48-1-21-dep-left
6,3,"(BHH_351_B-48-1-2-dep-right-out, BHH_352_B-48-1-1-arr-right-in)",7,BWAB_361_B-48-1-21-dep-left,BHH_352_B-48-1-1-arr-right
7,4,"(BFFO_702_B-48-1-1-dep-right-out, BNPL_682_B-48-1-1-arr-right-in)",15,BFFO_702_B-48-1-1-dep-right,BLI_691_B-48-1-1-arr-left
7,4,"(BFFO_702_B-48-1-1-dep-right-out, BNPL_682_B-48-1-1-arr-right-in)",15,BLI_691_B-48-1-1-arr-left,BLI_691_B-48-1-1-dep-left
7,4,"(BFFO_702_B-48-1-1-dep-right-out, BNPL_682_B-48-1-1-arr-right-in)",15,BLI_691_B-48-1-1-dep-left,BNPL_682_B-48-1-1-arr-right
8,4,"(BFFO_702_B-48-1-1-dep-right-out, BNPL_682_B-48-1-1-arr-right-in)",2,BFFO_702_B-48-1-1-dep-right,BLI_692_B-48-1-1-arr-right
8,4,"(BFFO_702_B-48-1-1-dep-right-out, BNPL_682_B-48-1-1-arr-right-in)",2,BLI_692_B-48-1-1-arr-right,BLI_692_B-48-1-1-dep-right
8,4,"(BFFO_702_B-48-1-1-dep-right-out, BNPL_682_B-48-1-1-arr-right-in)",2,BLI_692_B-48-1-1-dep-right,BNPL_682_B-48-1-1-arr-right
9,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",17,BNPL_682_B-48-1-1-dep-right,BOKS_652_B-48-1-1-arr-left
9,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",17,BOKS_652_B-48-1-1-arr-left,BOKS_652_B-48-1-1-dep-left
9,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",17,BOKS_652_B-48-1-1-dep-left,BWRS_624_B-48-1-1-arr-right
9,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",17,BWRS_624_B-48-1-1-arr-right,BWRS_624_B-48-1-1-dep-right
9,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",17,BWRS_624_B-48-1-1-dep-right,BOSB_11_B-48-1-1-arr-right
10,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",20,BNPL_682_B-48-1-1-dep-right,BOKS_652_B-48-1-1-arr-left
10,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",20,BOKS_652_B-48-1-1-arr-left,BOKS_652_B-48-1-1-dep-left
10,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",20,BOKS_652_B-48-1-1-dep-left,BWRS_622_B-48-1-1-arr-left
10,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",20,BWRS_622_B-48-1-1-arr-left,BWRS_622_B-48-1-1-dep-left
10,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",20,BWRS_622_B-48-1-1-dep-left,BOSB_11_B-48-1-1-arr-right
11,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",4,BNPL_682_B-48-1-1-dep-right,BOKS_654_B-48-1-1-arr-right
11,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",4,BOKS_654_B-48-1-1-arr-right,BOKS_654_B-48-1-1-dep-right
11,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",4,BOKS_654_B-48-1-1-dep-right,BWRS_624_B-48-1-1-arr-right
11,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",4,BWRS_624_B-48-1-1-arr-right,BWRS_624_B-48-1-1-dep-right
11,5,"(BNPL_682_B-48-1-1-dep-right-out, BOSB_11_B-48-1-1-arr-right-in)",4,BWRS_624_B-48-1-1-dep-right,BOSB_11_B-48-1-1-arr-right
12,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOSB_8_B-48-1-2-dep-right,BWRS_623_B-48-1-2-arr-right
12,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BWRS_623_B-48-1-2-arr-right,BWRS_623_B-48-1-2-dep-right
12,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BWRS_623_B-48-1-2-dep-right,BOKS_651_B-48-1-2-arr-right
12,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOKS_651_B-48-1-2-arr-right,BOKS_651_B-48-1-2-dep-right
12,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOKS_651_B-48-1-2-dep-right,BNPL_681_B-48-1-2-arr-right
13,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOSB_8_B-48-1-2-dep-right,BWRS_623_B-48-1-2-arr-right
13,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BWRS_623_B-48-1-2-arr-right,BWRS_623_B-48-1-2-dep-right
13,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BWRS_623_B-48-1-2-dep-right,BOKS_653_B-48-1-2-arr-right
13,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOKS_653_B-48-1-2-arr-right,BOKS_653_B-48-1-2-dep-right
13,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOKS_653_B-48-1-2-dep-right,BNPL_681_B-48-1-2-arr-right
14,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOSB_8_B-48-1-2-dep-right,BWRS_621_B-48-1-2-arr-right
14,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BWRS_621_B-48-1-2-arr-right,BWRS_621_B-48-1-2-dep-right
14,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BWRS_621_B-48-1-2-dep-right,BOKS_651_B-48-1-2-arr-right
14,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOKS_651_B-48-1-2-arr-right,BOKS_651_B-48-1-2-dep-right
14,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOKS_651_B-48-1-2-dep-right,BNPL_681_B-48-1-2-arr-right
15,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOSB_8_B-48-1-2-dep-right,BWRS_621_B-48-1-2-arr-right
15,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BWRS_621_B-48-1-2-arr-right,BWRS_621_B-48-1-2-dep-right
15,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BWRS_621_B-48-1-2-dep-right,BOKS_653_B-48-1-2-arr-right
15,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOKS_653_B-48-1-2-arr-right,BOKS_653_B-48-1-2-dep-right
15,6,"(BOSB_8_B-48-1-2-dep-right-out, BNPL_681_B-48-1-2-arr-right-in)",4,BOKS_653_B-48-1-2-dep-right,BNPL_681_B-48-1-2-arr-right
16,7,"(BNPL_681_B-48-1-2-dep-right-out, BFFO_701_B-48-1-2-arr-right-in)",2,BNPL_681_B-48-1-2-dep-right,BLI_691_B-48-1-2-arr-right
16,7,"(BNPL_681_B-48-1-2-dep-right-out, BFFO_701_B-48-1-2-arr-right-in)",2,BLI_691_B-48-1-2-arr-right,BLI_691_B-48-1-2-dep-right
16,7,"(BNPL_681_B-48-1-2-dep-right-out, BFFO_701_B-48-1-2-arr-right-in)",2,BLI_691_B-48-1-2-dep-right,BFFO_701_B-48-1-2-arr-right
17,7,"(BNPL_681_B-48-1-2-dep-right-out, BFFO_701_B-48-1-2-arr-right-in)",15,BNPL_681_B-48-1-2-dep-right,BLI_692_B-48-1-2-arr-left
17,7,"(BNPL_681_B-48-1-2-dep-right-out, BFFO_701_B-48-1-2-arr-right-in)",15,BLI_692_B-48-1-2-arr-left,BLI_692_B-48-1-2-dep-left
17,7,"(BNPL_681_B-48-1-2-dep-right-out, BFFO_701_B-48-1-2-arr-right-in)",15,BLI_692_B-48-1-2-dep-left,BFFO_701_B-48-1-2-arr-right
18,8,"(BOSB_11_B-48-1-1-dep-right-out, BOSB_8_B-48-1-2-arr-right-in)",0,BOSB_11_B-48-1-1-dep-right,henkel_3_S5_E_BSTN_BWKS_0_S5_EI_BWKS_BHPG_0_S5_EI_BHPG_BWKS_0_S5_E_BWKS_BSTN_0-48-1-12
18,8,"(BOSB_11_B-48-1-1-dep-right-out, BOSB_8_B-48-1-2-arr-right-in)",0,henkel_3_S5_E_BSTN_BWKS_0_S5_EI_BWKS_BHPG_0_S5_EI_BHPG_BWKS_0_S5_E_BWKS_BSTN_0-48-1-12,BOSB_8_B-48-1-2-arr-right
19,8,"(BOSB_11_B-48-1-1-dep-right-out, BOSB_8_B-48-1-2-arr-right-in)",0,BOSB_11_B-48-1-1-dep-right,henkel_5_S5_E_BSTN_BWKS_0_S5_EI_BWKS_BHPG_0_S5_EI_BHPG_BWKS_0_S5_E_BWKS_BSTN_0-48-1-12
19,8,"(BOSB_11_B-48-1-1-dep-right-out, BOSB_8_B-48-1-2-arr-right-in)",0,henkel_5_S5_E_BSTN_BWKS_0_S5_EI_BWKS_BHPG_0_S5_EI_BHPG_BWKS_0_S5_E_BWKS_BSTN_0-48-1-12,BOSB_8_B-48-1-2-arr-right
20,9,"(BHH_351_B-48-2-2-dep-right-out, BHH_352_B-48-2-1-arr-right-in)",7,BHH_351_B-48-2-2-dep-right,BWAB_362_B-48-2-21-arr-left
20,9,"(BHH_351_B-48-2-2-dep-right-out, BHH_352_B-48-2-1-arr-right-in)",7,BWAB_362_B-48-2-21-arr-left,BWAB_362_B-48-2-21-dep-right
20,9,"(BHH_351_B-48-2-2-dep-right-out, BHH_352_B-48-2-1-arr-right-in)",7,BWAB_362_B-48-2-21-dep-right,BHH_352_B-48-2-1-arr-right
21,9,"(BHH_351_B-48-2-2-dep-right-out, BHH_352_B-48-2-1-arr-right-in)",7,BHH_351_B-48-2-2-dep-right,BWAB_361_B-48-2-21-arr-right
21,9,"(BHH_351_B-48-2-2-dep-right-out, BHH_352_B-48-2-1-arr-right-in)",7,BWAB_361_B-48-2-21-arr-right,BWAB_361_B-48-2-21-dep-left
21,9,"(BHH_351_B-48-2-2-dep-right-out, BHH_352_B-48-2-1-arr-right-in)",7,BWAB_361_B-48-2-21-dep-left,BHH_352_B-48-2-1-arr-right
22,10,"(BFFO_702_B-48-2-1-dep-right-out, BNPL_682_B-48-2-1-arr-right-in)",15,BFFO_702_B-48-2-1-dep-right,BLI_691_B-48-2-1-arr-left
22,10,"(BFFO_702_B-48-2-1-dep-right-out, BNPL_682_B-48-2-1-arr-right-in)",15,BLI_691_B-48-2-1-arr-left,BLI_691_B-48-2-1-dep-left
22,10,"(BFFO_702_B-48-2-1-dep-right-out, BNPL_682_B-48-2-1-arr-right-in)",15,BLI_691_B-48-2-1-dep-left,BNPL_682_B-48-2-1-arr-right
23,10,"(BFFO_702_B-48-2-1-dep-right-out, BNPL_682_B-48-2-1-arr-right-in)",2,BFFO_702_B-48-2-1-dep-right,BLI_692_B-48-2-1-arr-right
23,10,"(BFFO_702_B-48-2-1-dep-right-out, BNPL_682_B-48-2-1-arr-right-in)",2,BLI_692_B-48-2-1-arr-right,BLI_692_B-48-2-1-dep-right
23,10,"(BFFO_702_B-48-2-1-dep-right-out, BNPL_682_B-48-2-1-arr-right-in)",2,BLI_692_B-48-2-1-dep-right,BNPL_682_B-48-2-1-arr-right
24,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",17,BNPL_682_B-48-2-1-dep-right,BOKS_652_B-48-2-1-arr-left
24,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",17,BOKS_652_B-48-2-1-arr-left,BOKS_652_B-48-2-1-dep-left
24,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",17,BOKS_652_B-48-2-1-dep-left,BWRS_624_B-48-2-1-arr-right
24,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",17,BWRS_624_B-48-2-1-arr-right,BWRS_624_B-48-2-1-dep-right
24,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",17,BWRS_624_B-48-2-1-dep-right,BOSB_11_B-48-2-1-arr-right
25,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",20,BNPL_682_B-48-2-1-dep-right,BOKS_652_B-48-2-1-arr-left
25,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",20,BOKS_652_B-48-2-1-arr-left,BOKS_652_B-48-2-1-dep-left
25,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",20,BOKS_652_B-48-2-1-dep-left,BWRS_622_B-48-2-1-arr-left
25,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",20,BWRS_622_B-48-2-1-arr-left,BWRS_622_B-48-2-1-dep-left
25,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",20,BWRS_622_B-48-2-1-dep-left,BOSB_11_B-48-2-1-arr-right
26,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",4,BNPL_682_B-48-2-1-dep-right,BOKS_654_B-48-2-1-arr-right
26,11,"(BNPL_682_B-48-2-1-dep-right-out, BOSB_11_B-48-2-1-arr-right-in)",4,BOKS_654_B-48-2-1-arr-right,BOKS_654_B-48-2-1-dep-right
