alt_idx,sheaf_idx,s-t-tuple,weight,u,v
0,0,inevitable,0,BBLB_4_B-5-1-12-dep-right,henkel_19_S8_N_BBIW_BZTH_0_S8_N_BZTH_BBIW_0-5-1-21
0,0,inevitable,0,henkel_19_S8_N_BBIW_BZTH_0_S8_N_BZTH_BBIW_0-5-1-21,BBLB_1_B-5-1-12-arr-right
0,0,inevitable,0,BPWA_3_B-478-1-2-arr-right,BPWA_3_B-478-1-2-dep-right
0,0,inevitable,0,BPWA_3_B-478-1-2-dep-right,henkel_20_S85_NI_BGAS_BPKW_0_S85_NI_BPKW_BGAS_0-478-1-21
0,0,inevitable,0,BPWA_4_B-478-1-1-arr-right,BPWA_4_B-478-1-1-dep-right
0,0,inevitable,0,henkel_20_S85_NI_BGAS_BPKW_0_S85_NI_BPKW_BGAS_0-478-1-21,BPWA_4_B-478-1-1-arr-right
0,0,inevitable,0,BHEI_631_B-7-1-1-dep-right,BHO_701_B-7-1-1-arr-right
0,0,inevitable,0,BHO_701_B-7-1-1-arr-right,BHO_701_B-7-1-1-dep-right
0,0,inevitable,0,BOK_551_B-7-1-1-arr-right,BOK_551_B-7-1-1-dep-right
0,0,inevitable,0,BBUP_621_B-7-1-1-dep-right,BHEI_631_B-7-1-1-arr-right
0,0,inevitable,0,BHEI_631_B-7-1-1-arr-right,BHEI_631_B-7-1-1-dep-right
0,0,inevitable,0,BFA_541_B-7-1-1-dep-right,BOK_551_B-7-1-1-arr-right
0,0,inevitable,0,BIP_611_B-7-1-1-arr-right,BIP_611_B-7-1-1-dep-right
0,0,inevitable,0,BIP_611_B-7-1-1-dep-right,BBUP_621_B-7-1-1-arr-right
0,0,inevitable,0,BBEU_811_B-7-1-1-arr-right,BBEU_811_B-7-1-1-dep-right
0,0,inevitable,0,BBEU_811_B-7-1-1-dep-right,BWH_831_B-7-1-1-arr-right
0,0,inevitable,0,BWED_841_B-7-1-1-dep-right,BGB_723_B-7-1-1-arr-right
0,0,inevitable,0,BGB_723_B-7-1-1-arr-right,BGB_723_B-7-1-1-dep-right
0,0,inevitable,0,BHER_471_B-7-1-1-dep-right,BTHF_511_B-7-1-1-arr-right
0,0,inevitable,0,BTHF_511_B-7-1-1-arr-right,BTHF_511_B-7-1-1-dep-right
0,0,inevitable,0,BSTO_541_B-7-1-1-arr-right,BSTO_541_B-7-1-1-dep-right
0,0,inevitable,0,BBUP_621_B-7-1-1-arr-right,BBUP_621_B-7-1-1-dep-right
0,0,inevitable,0,BFA_541_B-7-1-1-arr-right,BFA_541_B-7-1-1-dep-right
0,0,inevitable,0,BWES_811_B-7-1-1-arr-right,BWES_811_B-7-1-1-dep-right
0,0,inevitable,0,BWES_811_B-7-1-1-dep-right,BJUN_955_B-7-1-1-arr-right
0,0,inevitable,0,BHO_701_B-7-1-1-dep-right,BHAL_711_B-7-1-1-arr-right
0,0,inevitable,0,BHAL_711_B-7-1-1-arr-right,BHAL_711_B-7-1-1-dep-right
0,0,inevitable,0,BTHF_511_B-7-1-1-dep-right,BSKR_531_B-7-1-1-arr-right
0,0,inevitable,0,BSKR_531_B-7-1-1-arr-right,BSKR_531_B-7-1-1-dep-right
0,0,inevitable,0,BSAL_771_B-7-1-1-arr-right,BSAL_771_B-7-1-1-dep-right
0,0,inevitable,0,BSAL_771_B-7-1-1-dep-right,BPLA_781_B-7-1-1-arr-right
0,0,inevitable,0,BWKRR_801_B-7-1-1-dep-right,BMN_801_B-7-1-1-arr-right
0,0,inevitable,0,BMN_801_B-7-1-1-arr-right,BMN_801_B-7-1-1-dep-right
0,0,inevitable,0,BSKR_531_B-7-1-1-dep-right,BSGR_601_B-7-1-1-arr-right
0,0,inevitable,0,BSGR_601_B-7-1-1-arr-right,BSGR_601_B-7-1-1-dep-right
0,0,inevitable,0,BNK_461_B-7-1-1-arr-right,BNK_461_B-7-1-1-dep-right
0,0,inevitable,0,BNK_461_B-7-1-1-dep-right,BHER_471_B-7-1-1-arr-right
0,0,inevitable,0,BHAL_711_B-7-1-1-dep-right,BWKRR_801_B-7-1-1-arr-right
0,0,inevitable,0,BSTO_541_B-7-1-1-dep-right,BFA_541_B-7-1-1-arr-right
0,0,inevitable,0,BSGR_601_B-7-1-1-dep-right,BIP_611_B-7-1-1-arr-right
0,0,inevitable,0,BSO_401_B-7-1-1-arr-right,BSO_401_B-7-1-1-dep-right
0,0,inevitable,0,BSO_401_B-7-1-1-dep-right,BNK_461_B-7-1-1-arr-right
0,0,inevitable,0,BPLA_781_B-7-1-1-arr-right,BPLA_781_B-7-1-1-dep-right
0,0,inevitable,0,BWKRR_801_B-7-1-1-arr-right,BWKRR_801_B-7-1-1-dep-right
0,0,inevitable,0,BGB_723_B-7-1-1-dep-right,BSAL_771_B-7-1-1-arr-right
0,0,inevitable,0,BWED_841_B-7-1-1-arr-right,BWED_841_B-7-1-1-dep-right
0,0,inevitable,0,BPLA_781_B-7-1-1-dep-right,BGSS_511_B-7-1-1-arr-right
0,0,inevitable,0,BMN_801_B-7-1-1-dep-right,BWES_811_B-7-1-1-arr-right
0,0,inevitable,0,BJUN_955_B-7-1-1-dep-right,BBEU_811_B-7-1-1-arr-right
0,0,inevitable,0,BJUN_955_B-7-1-1-arr-right,BJUN_955_B-7-1-1-dep-right
0,0,inevitable,0,BWH_831_B-7-1-1-arr-right,BWH_831_B-7-1-1-dep-right
0,0,inevitable,0,BHER_471_B-7-1-1-arr-right,BHER_471_B-7-1-1-dep-right
0,0,inevitable,0,BWH_831_B-7-1-1-dep-right,BWED_841_B-7-1-1-arr-right
0,0,inevitable,0,BGSS_511_B-7-1-1-arr-right,BGSS_511_B-7-1-1-dep-right
0,0,inevitable,0,BWKRR_801_B-7-2-1-arr-right,BWKRR_801_B-7-2-1-dep-right
0,0,inevitable,0,BWKRR_801_B-7-2-1-dep-right,BMN_801_B-7-2-1-arr-right
0,0,inevitable,0,BHO_701_B-7-2-1-dep-right,BHAL_711_B-7-2-1-arr-right
0,0,inevitable,0,BHAL_711_B-7-2-1-arr-right,BHAL_711_B-7-2-1-dep-right
0,0,inevitable,0,BPLA_781_B-7-2-1-arr-right,BPLA_781_B-7-2-1-dep-right
0,0,inevitable,0,BPLA_781_B-7-2-1-dep-right,BGSS_511_B-7-2-1-arr-right
0,0,inevitable,0,BGB_723_B-7-2-1-dep-right,BSAL_771_B-7-2-1-arr-right
0,0,inevitable,0,BSAL_771_B-7-2-1-arr-right,BSAL_771_B-7-2-1-dep-right
0,0,inevitable,0,BHER_471_B-7-2-1-dep-right,BTHF_511_B-7-2-1-arr-right
0,0,inevitable,0,BTHF_511_B-7-2-1-arr-right,BTHF_511_B-7-2-1-dep-right
0,0,inevitable,0,BSTO_541_B-7-2-1-arr-right,BSTO_541_B-7-2-1-dep-right
0,0,inevitable,0,BGSS_511_B-7-2-1-arr-right,BGSS_511_B-7-2-1-dep-right
0,0,inevitable,0,BMN_801_B-7-2-1-arr-right,BMN_801_B-7-2-1-dep-right
0,0,inevitable,0,BHEI_631_B-7-2-1-dep-right,BHO_701_B-7-2-1-arr-right
0,0,inevitable,0,BHO_701_B-7-2-1-arr-right,BHO_701_B-7-2-1-dep-right
0,0,inevitable,0,BWED_841_B-7-2-1-dep-right,BGB_723_B-7-2-1-arr-right
0,0,inevitable,0,BGB_723_B-7-2-1-arr-right,BGB_723_B-7-2-1-dep-right
0,0,inevitable,0,BBUP_621_B-7-2-1-arr-right,BBUP_621_B-7-2-1-dep-right
0,0,inevitable,0,BBUP_621_B-7-2-1-dep-right,BHEI_631_B-7-2-1-arr-right
0,0,inevitable,0,BMN_801_B-7-2-1-dep-right,BWES_811_B-7-2-1-arr-right
0,0,inevitable,0,BSGR_601_B-7-2-1-arr-right,BSGR_601_B-7-2-1-dep-right
0,0,inevitable,0,BSGR_601_B-7-2-1-dep-right,BIP_611_B-7-2-1-arr-right
0,0,inevitable,0,BSTO_541_B-7-2-1-dep-right,BFA_541_B-7-2-1-arr-right
0,0,inevitable,0,BFA_541_B-7-2-1-arr-right,BFA_541_B-7-2-1-dep-right
0,0,inevitable,0,BJUN_955_B-7-2-1-dep-right,BBEU_811_B-7-2-1-arr-right
0,0,inevitable,0,BBEU_811_B-7-2-1-arr-right,BBEU_811_B-7-2-1-dep-right
0,0,inevitable,0,BHAL_711_B-7-2-1-dep-right,BWKRR_801_B-7-2-1-arr-right
0,0,inevitable,0,BSO_401_B-7-2-1-arr-right,BSO_401_B-7-2-1-dep-right
0,0,inevitable,0,BWES_811_B-7-2-1-arr-right,BWES_811_B-7-2-1-dep-right
0,0,inevitable,0,BOK_551_B-7-2-1-arr-right,BOK_551_B-7-2-1-dep-right
0,0,inevitable,0,BHER_471_B-7-2-1-arr-right,BHER_471_B-7-2-1-dep-right
0,0,inevitable,0,BHEI_631_B-7-2-1-arr-right,BHEI_631_B-7-2-1-dep-right
0,0,inevitable,0,BNK_461_B-7-2-1-arr-right,BNK_461_B-7-2-1-dep-right
0,0,inevitable,0,BNK_461_B-7-2-1-dep-right,BHER_471_B-7-2-1-arr-right
0,0,inevitable,0,BSO_401_B-7-2-1-dep-right,BNK_461_B-7-2-1-arr-right
0,0,inevitable,0,BWES_811_B-7-2-1-dep-right,BJUN_955_B-7-2-1-arr-right
0,0,inevitable,0,BJUN_955_B-7-2-1-arr-right,BJUN_955_B-7-2-1-dep-right
0,0,inevitable,0,BWH_831_B-7-2-1-dep-right,BWED_841_B-7-2-1-arr-right
0,0,inevitable,0,BWED_841_B-7-2-1-arr-right,BWED_841_B-7-2-1-dep-right
0,0,inevitable,0,BSKR_531_B-7-2-1-dep-right,BSGR_601_B-7-2-1-arr-right
0,0,inevitable,0,BTHF_511_B-7-2-1-dep-right,BSKR_531_B-7-2-1-arr-right
0,0,inevitable,0,BFA_541_B-7-2-1-dep-right,BOK_551_B-7-2-1-arr-right
0,0,inevitable,0,BSKR_531_B-7-2-1-arr-right,BSKR_531_B-7-2-1-dep-right
0,0,inevitable,0,BSAL_771_B-7-2-1-dep-right,BPLA_781_B-7-2-1-arr-right
0,0,inevitable,0,BIP_611_B-7-2-1-arr-right,BIP_611_B-7-2-1-dep-right
0,0,inevitable,0,BBEU_811_B-7-2-1-dep-right,BWH_831_B-7-2-1-arr-right
0,0,inevitable,0,BWH_831_B-7-2-1-arr-right,BWH_831_B-7-2-1-dep-right
0,0,inevitable,0,BIP_611_B-7-2-1-dep-right,BBUP_621_B-7-2-1-arr-right
0,0,inevitable,0,BHO_701_B-7-3-1-dep-right,BHAL_711_B-7-3-1-arr-right
0,0,inevitable,0,BHAL_711_B-7-3-1-arr-right,BHAL_711_B-7-3-1-dep-right
0,0,inevitable,0,BIP_611_B-7-3-1-arr-right,BIP_611_B-7-3-1-dep-right
0,0,inevitable,0,BIP_611_B-7-3-1-dep-right,BBUP_621_B-7-3-1-arr-right
0,0,inevitable,0,BSAL_771_B-7-3-1-arr-right,BSAL_771_B-7-3-1-dep-right
0,0,inevitable,0,BSAL_771_B-7-3-1-dep-right,BPLA_781_B-7-3-1-arr-right
0,0,inevitable,0,BBEU_811_B-7-3-1-dep-right,BWH_831_B-7-3-1-arr-right
0,0,inevitable,0,BWH_831_B-7-3-1-arr-right,BWH_831_B-7-3-1-dep-right
0,0,inevitable,0,BFA_541_B-7-3-1-arr-right,BFA_541_B-7-3-1-dep-right
0,0,inevitable,0,BFA_541_B-7-3-1-dep-right,BOK_551_B-7-3-1-arr-right
0,0,inevitable,0,BSKR_531_B-7-3-1-arr-right,BSKR_531_B-7-3-1-dep-right
0,0,inevitable,0,BSKR_531_B-7-3-1-dep-right,BSGR_601_B-7-3-1-arr-right
0,0,inevitable,0,BJUN_955_B-7-3-1-dep-right,BBEU_811_B-7-3-1-arr-right
0,0,inevitable,0,BBEU_811_B-7-3-1-arr-right,BBEU_811_B-7-3-1-dep-right
0,0,inevitable,0,BMN_801_B-7-3-1-arr-right,BMN_801_B-7-3-1-dep-right
0,0,inevitable,0,BMN_801_B-7-3-1-dep-right,BWES_811_B-7-3-1-arr-right
0,0,inevitable,0,BJUN_955_B-7-3-1-arr-right,BJUN_955_B-7-3-1-dep-right
0,0,inevitable,0,BHEI_631_B-7-3-1-arr-right,BHEI_631_B-7-3-1-dep-right
0,0,inevitable,0,BHEI_631_B-7-3-1-dep-right,BHO_701_B-7-3-1-arr-right
0,0,inevitable,0,BWH_831_B-7-3-1-dep-right,BWED_841_B-7-3-1-arr-right
0,0,inevitable,0,BWED_841_B-7-3-1-dep-right,BGB_723_B-7-3-1-arr-right
0,0,inevitable,0,BGB_723_B-7-3-1-arr-right,BGB_723_B-7-3-1-dep-right
0,0,inevitable,0,BBUP_621_B-7-3-1-arr-right,BBUP_621_B-7-3-1-dep-right
0,0,inevitable,0,BNK_461_B-7-3-1-arr-right,BNK_461_B-7-3-1-dep-right
0,0,inevitable,0,BNK_461_B-7-3-1-dep-right,BHER_471_B-7-3-1-arr-right
0,0,inevitable,0,BOK_551_B-7-3-1-arr-right,BOK_551_B-7-3-1-dep-right
0,0,inevitable,0,BSTO_541_B-7-3-1-arr-right,BSTO_541_B-7-3-1-dep-right
0,0,inevitable,0,BPLA_781_B-7-3-1-arr-right,BPLA_781_B-7-3-1-dep-right
0,0,inevitable,0,BHO_701_B-7-3-1-arr-right,BHO_701_B-7-3-1-dep-right
0,0,inevitable,0,BGB_723_B-7-3-1-dep-right,BSAL_771_B-7-3-1-arr-right
0,0,inevitable,0,BHER_471_B-7-3-1-arr-right,BHER_471_B-7-3-1-dep-right
0,0,inevitable,0,BHER_471_B-7-3-1-dep-right,BTHF_511_B-7-3-1-arr-right
0,0,inevitable,0,BWES_811_B-7-3-1-arr-right,BWES_811_B-7-3-1-dep-right
0,0,inevitable,0,BWES_811_B-7-3-1-dep-right,BJUN_955_B-7-3-1-arr-right
0,0,inevitable,0,BBUP_621_B-7-3-1-dep-right,BHEI_631_B-7-3-1-arr-right
0,0,inevitable,0,BSO_401_B-7-3-1-arr-right,BSO_401_B-7-3-1-dep-right
0,0,inevitable,0,BHAL_711_B-7-3-1-dep-right,BWKRR_801_B-7-3-1-arr-right
0,0,inevitable,0,BWED_841_B-7-3-1-arr-right,BWED_841_B-7-3-1-dep-right
0,0,inevitable,0,BSTO_541_B-7-3-1-dep-right,BFA_541_B-7-3-1-arr-right
0,0,inevitable,0,BTHF_511_B-7-3-1-dep-right,BSKR_531_B-7-3-1-arr-right
0,0,inevitable,0,BWKRR_801_B-7-3-1-dep-right,BMN_801_B-7-3-1-arr-right
0,0,inevitable,0,BSGR_601_B-7-3-1-arr-right,BSGR_601_B-7-3-1-dep-right
0,0,inevitable,0,BSGR_601_B-7-3-1-dep-right,BIP_611_B-7-3-1-arr-right
0,0,inevitable,0,BWKRR_801_B-7-3-1-arr-right,BWKRR_801_B-7-3-1-dep-right
0,0,inevitable,0,BPLA_781_B-7-3-1-dep-right,BGSS_511_B-7-3-1-arr-right
0,0,inevitable,0,BGSS_511_B-7-3-1-arr-right,BGSS_511_B-7-3-1-dep-right
0,0,inevitable,0,BTHF_511_B-7-3-1-arr-right,BTHF_511_B-7-3-1-dep-right
0,0,inevitable,0,BSO_401_B-7-3-1-dep-right,BNK_461_B-7-3-1-arr-right
0,0,inevitable,0,BFA_542_B-8-1-1-dep-right,BSTO_542_B-8-1-1-arr-right
0,0,inevitable,0,BSTO_542_B-8-1-1-arr-right,BSTO_542_B-8-1-1-dep-right
0,0,inevitable,0,BMN_802_B-8-1-1-arr-right,BMN_802_B-8-1-1-dep-right
0,0,inevitable,0,BMN_802_B-8-1-1-dep-right,BWKRR_802_B-8-1-1-arr-right
