alt_idx,sheaf_idx,s-t-tuple,weight,u,v
0,0,inevitable,0,BHN_4_B-63-1-1-dep-right,BBFE_1_B-63-1-1-arr-right
0,0,inevitable,0,BBFE_2_B-63-1-2-arr-right,BBFE_2_B-63-1-2-dep-right
0,0,inevitable,0,BMM_6_B-63-1-1-arr-right,BMM_6_B-63-1-1-dep-right
0,0,inevitable,0,BHN_4_B-63-1-1-arr-right,BHN_4_B-63-1-1-dep-right
0,0,inevitable,0,BAKS_2_WA-63-1-2-arr-right,BAKS_2_WA-63-1-2-dep-right
0,0,inevitable,0,BGB_721_B-63-1-1-arr-right,BGB_721_B-63-1-1-dep-right
0,0,inevitable,0,BAKS_2_WA-63-1-2-dep-right,BARK_701_WA-63-1-2-arr-right
0,0,inevitable,0,BLEN_101_B-63-1-2-arr-right,BLEN_101_B-63-1-2-dep-right
0,0,inevitable,0,BMM_6_B-63-1-2-dep-right,BSNF_6_B-63-1-2-arr-right
0,0,inevitable,0,BPHD_1_B-63-1-1-dep-right,BPKW_642_B-63-1-1-arr-right
0,0,inevitable,0,BPKW_642_B-63-1-1-arr-right,BPKW_642_B-63-1-1-dep-right
0,0,inevitable,0,BARK_701_WA-63-1-1-dep-right,BAKS_2_WA-63-1-1-arr-right
0,0,inevitable,0,BPKW_641_B-63-1-2-dep-right,BPHD_2_B-63-1-2-arr-right
0,0,inevitable,0,BHED_132_B-22-1-1-dep-right,BWAI_122_B-22-1-12-arr-right
0,0,inevitable,0,BHED_132_B-22-1-1-arr-right,BHED_132_B-22-1-1-dep-right
0,0,inevitable,0,BHED_131_B-22-1-2-arr-right,BHED_131_B-22-1-2-dep-right
0,0,inevitable,0,BGB_724_B-37-1-2-arr-right,BGB_724_B-37-1-2-dep-right
0,0,inevitable,0,BGB_724_B-37-1-2-dep-right,BBOS_613_B-37-1-2-arr-right
0,0,inevitable,0,BPHD_2_B-37-1-2-dep-right,BBLB_4_B-37-1-2-arr-right
0,0,inevitable,0,BBLB_4_B-37-1-2-arr-right,BBLB_4_B-37-1-2-dep-right
0,0,inevitable,0,BPHD_1_B-37-1-1-dep-right,BPKW_642_B-37-1-1-arr-right
0,0,inevitable,0,BPKW_642_B-37-1-1-arr-right,BPKW_642_B-37-1-1-dep-right
0,0,inevitable,0,BPHD_2_B-37-1-2-arr-right,BPHD_2_B-37-1-2-dep-right
0,0,inevitable,0,BBOS_612_B-37-1-1-dep-right,BGB_721_B-37-1-1-arr-right
0,0,inevitable,0,BGB_721_B-37-1-1-arr-right,BGB_721_B-37-1-1-dep-right
0,0,inevitable,0,BBLB_1_B-37-1-1-arr-right,BBLB_1_B-37-1-1-dep-right
0,0,inevitable,0,BBLB_1_B-37-1-1-dep-right,BPHD_1_B-37-1-1-arr-right
0,0,inevitable,0,BPHD_1_B-37-1-1-arr-right,BPHD_1_B-37-1-1-dep-right
0,0,inevitable,0,henkel_3_S2_W_BBER_BLRD_0_S2_W_BLRD_BBER_0-37-1-21,BBLB_1_B-37-1-1-arr-right
0,0,inevitable,0,BBOS_613_B-37-1-2-dep-right,BPKW_641_B-37-1-2-arr-right
0,0,inevitable,0,BPKW_641_B-37-1-2-arr-right,BPKW_641_B-37-1-2-dep-right
0,0,inevitable,0,BBOS_613_B-37-1-2-arr-right,BBOS_613_B-37-1-2-dep-right
0,0,inevitable,0,BPKW_641_B-37-1-2-dep-right,BPHD_2_B-37-1-2-arr-right
0,0,inevitable,0,BPKW_642_B-37-1-1-dep-right,BBOS_612_B-37-1-1-arr-right
0,0,inevitable,0,BBOS_612_B-37-1-1-arr-right,BBOS_612_B-37-1-1-dep-right
0,0,inevitable,0,BBLB_4_B-37-1-2-dep-right,henkel_3_S2_W_BBER_BLRD_0_S2_W_BLRD_BBER_0-37-1-21
0,0,inevitable,0,BGB_724_B-43-1-2-dep-right,BBOS_613_B-43-1-2-arr-right
0,0,inevitable,0,BBOS_613_B-43-1-2-arr-right,BBOS_613_B-43-1-2-dep-right
0,0,inevitable,0,BPKW_642_B-43-1-1-dep-right,BBOS_612_B-43-1-1-arr-right
0,0,inevitable,0,BBOS_612_B-43-1-1-arr-right,BBOS_612_B-43-1-1-dep-right
0,0,inevitable,0,BPHD_2_B-43-1-2-dep-right,BBLB_4_B-43-1-2-arr-right
0,0,inevitable,0,BBLB_4_B-43-1-2-arr-right,BBLB_4_B-43-1-2-dep-right
0,0,inevitable,0,BGB_724_B-43-1-2-arr-right,BGB_724_B-43-1-2-dep-right
0,0,inevitable,0,BBOS_612_B-43-1-1-dep-right,BGB_721_B-43-1-1-arr-right
0,0,inevitable,0,BGB_721_B-43-1-1-arr-right,BGB_721_B-43-1-1-dep-right
0,0,inevitable,0,BPHD_1_B-43-1-1-dep-right,BPKW_642_B-43-1-1-arr-right
0,0,inevitable,0,BPKW_642_B-43-1-1-arr-right,BPKW_642_B-43-1-1-dep-right
0,0,inevitable,0,henkel_4_S2_WI_BBU_BLRD_0_S2_WI_BLRD_BBU_0-43-1-21,BBLB_1_B-43-1-1-arr-right
0,0,inevitable,0,BBLB_1_B-43-1-1-arr-right,BBLB_1_B-43-1-1-dep-right
0,0,inevitable,0,BPKW_641_B-43-1-2-dep-right,BPHD_2_B-43-1-2-arr-right
0,0,inevitable,0,BPHD_2_B-43-1-2-arr-right,BPHD_2_B-43-1-2-dep-right
0,0,inevitable,0,BBOS_613_B-43-1-2-dep-right,BPKW_641_B-43-1-2-arr-right
0,0,inevitable,0,BPKW_641_B-43-1-2-arr-right,BPKW_641_B-43-1-2-dep-right
0,0,inevitable,0,BBLB_4_B-43-1-2-dep-right,henkel_4_S2_WI_BBU_BLRD_0_S2_WI_BLRD_BBU_0-43-1-21
0,0,inevitable,0,BPHD_1_B-43-1-1-arr-right,BPHD_1_B-43-1-1-dep-right
0,0,inevitable,0,BBLB_1_B-43-1-1-dep-right,BPHD_1_B-43-1-1-arr-right
0,0,inevitable,0,BBOS_612_B-56-1-2-arr-right,BBOS_612_B-56-1-2-dep-right
0,0,inevitable,0,BBOS_612_B-56-1-2-dep-right,henkel_10_S85_NI_BGAS_BPKW_0_S85_NI_BPKW_BGAS_0-56-1-21
0,0,inevitable,0,henkel_10_S85_NI_BGAS_BPKW_0_S85_NI_BPKW_BGAS_0-56-1-21,BBOS_613_B-56-1-1-arr-right
0,0,inevitable,0,BBOS_613_B-56-1-1-arr-right,BBOS_613_B-56-1-1-dep-right
0,0,inevitable,0,BGB_723_B-5-1-1-arr-right,BGB_723_B-5-1-1-dep-right
0,0,inevitable,0,BGB_723_B-5-2-1-arr-right,BGB_723_B-5-2-1-dep-right
0,0,inevitable,0,BGB_722_B-6-1-1-arr-right,BGB_722_B-6-1-1-dep-right
0,0,inevitable,0,BGB_722_B-6-2-1-arr-right,BGB_722_B-6-2-1-dep-right
1,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BSZF_331_B-81-1-2-dep-right,BHLS_362_B-81-1-2-arr-left
1,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHLS_362_B-81-1-2-arr-left,BHLS_362_B-81-1-2-dep-left
1,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHLS_362_B-81-1-2-dep-left,BHD_392_B-81-1-21-arr-left
1,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHD_392_B-81-1-21-arr-left,BHD_392_B-81-1-21-dep-right
1,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHD_392_B-81-1-21-dep-right,BHLS_362_B-81-1-1-arr-right
1,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHLS_362_B-81-1-1-arr-right,BHLS_362_B-81-1-1-dep-right
1,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHLS_362_B-81-1-1-dep-right,BSZF_331_B-81-1-1-arr-right
2,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BSZF_331_B-81-1-2-dep-right,BHLS_362_B-81-1-2-arr-left
2,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHLS_362_B-81-1-2-arr-left,BHLS_362_B-81-1-2-dep-left
2,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHLS_362_B-81-1-2-dep-left,BHD_392_B-81-1-21-arr-left
2,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHD_392_B-81-1-21-arr-left,BHD_392_B-81-1-21-dep-right
2,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHD_392_B-81-1-21-dep-right,BHLS_361_B-81-1-1-arr-left
2,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHLS_361_B-81-1-1-arr-left,BHLS_361_B-81-1-1-dep-left
2,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHLS_361_B-81-1-1-dep-left,BSZF_331_B-81-1-1-arr-right
3,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BSZF_331_B-81-1-2-dep-right,BHLS_362_B-81-1-2-arr-left
3,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHLS_362_B-81-1-2-arr-left,BHLS_362_B-81-1-2-dep-left
3,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHLS_362_B-81-1-2-dep-left,BHD_391_B-81-1-21-arr-right
3,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHD_391_B-81-1-21-arr-right,BHD_391_B-81-1-21-dep-left
3,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHD_391_B-81-1-21-dep-left,BHLS_362_B-81-1-1-arr-right
3,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHLS_362_B-81-1-1-arr-right,BHLS_362_B-81-1-1-dep-right
3,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHLS_362_B-81-1-1-dep-right,BSZF_331_B-81-1-1-arr-right
4,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BSZF_331_B-81-1-2-dep-right,BHLS_362_B-81-1-2-arr-left
4,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHLS_362_B-81-1-2-arr-left,BHLS_362_B-81-1-2-dep-left
4,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHLS_362_B-81-1-2-dep-left,BHD_391_B-81-1-21-arr-right
4,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHD_391_B-81-1-21-arr-right,BHD_391_B-81-1-21-dep-left
4,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHD_391_B-81-1-21-dep-left,BHLS_361_B-81-1-1-arr-left
4,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHLS_361_B-81-1-1-arr-left,BHLS_361_B-81-1-1-dep-left
4,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",27,BHLS_361_B-81-1-1-dep-left,BSZF_331_B-81-1-1-arr-right
5,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BSZF_331_B-81-1-2-dep-right,BHLS_361_B-81-1-2-arr-right
5,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHLS_361_B-81-1-2-arr-right,BHLS_361_B-81-1-2-dep-right
5,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHLS_361_B-81-1-2-dep-right,BHD_392_B-81-1-21-arr-left
5,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHD_392_B-81-1-21-arr-left,BHD_392_B-81-1-21-dep-right
5,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHD_392_B-81-1-21-dep-right,BHLS_362_B-81-1-1-arr-right
5,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHLS_362_B-81-1-1-arr-right,BHLS_362_B-81-1-1-dep-right
5,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHLS_362_B-81-1-1-dep-right,BSZF_331_B-81-1-1-arr-right
6,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BSZF_331_B-81-1-2-dep-right,BHLS_361_B-81-1-2-arr-right
6,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHLS_361_B-81-1-2-arr-right,BHLS_361_B-81-1-2-dep-right
6,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHLS_361_B-81-1-2-dep-right,BHD_392_B-81-1-21-arr-left
6,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHD_392_B-81-1-21-arr-left,BHD_392_B-81-1-21-dep-right
6,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHD_392_B-81-1-21-dep-right,BHLS_361_B-81-1-1-arr-left
6,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHLS_361_B-81-1-1-arr-left,BHLS_361_B-81-1-1-dep-left
6,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",24,BHLS_361_B-81-1-1-dep-left,BSZF_331_B-81-1-1-arr-right
7,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BSZF_331_B-81-1-2-dep-right,BHLS_361_B-81-1-2-arr-right
7,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHLS_361_B-81-1-2-arr-right,BHLS_361_B-81-1-2-dep-right
7,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHLS_361_B-81-1-2-dep-right,BHD_391_B-81-1-21-arr-right
7,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHD_391_B-81-1-21-arr-right,BHD_391_B-81-1-21-dep-left
7,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHD_391_B-81-1-21-dep-left,BHLS_362_B-81-1-1-arr-right
7,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHLS_362_B-81-1-1-arr-right,BHLS_362_B-81-1-1-dep-right
7,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",11,BHLS_362_B-81-1-1-dep-right,BSZF_331_B-81-1-1-arr-right
8,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BSZF_331_B-81-1-2-dep-right,BHLS_361_B-81-1-2-arr-right
8,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHLS_361_B-81-1-2-arr-right,BHLS_361_B-81-1-2-dep-right
8,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHLS_361_B-81-1-2-dep-right,BHD_391_B-81-1-21-arr-right
8,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHD_391_B-81-1-21-arr-right,BHD_391_B-81-1-21-dep-left
8,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHD_391_B-81-1-21-dep-left,BHLS_361_B-81-1-1-arr-left
8,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHLS_361_B-81-1-1-arr-left,BHLS_361_B-81-1-1-dep-left
8,1,"(BSZF_331_B-81-1-2-dep-right-out, BSZF_331_B-81-1-1-arr-right-in)",14,BHLS_361_B-81-1-1-dep-left,BSZF_331_B-81-1-1-arr-right
9,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BSZF_331_B-81-1-1-dep-right,BTG_331_B-81-1-12-arr-left
9,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BTG_331_B-81-1-12-arr-left,BTG_331_B-81-1-12-dep-left
9,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BTG_331_B-81-1-12-dep-left,BTG_334_A-81-1-12-arr-right
9,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BTG_334_A-81-1-12-arr-right,BTG_334_A-81-1-12-dep-left
9,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BTG_334_A-81-1-12-dep-left,BTG_331_B-81-1-12-arr-right
9,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BTG_331_B-81-1-12-arr-right,BTG_331_B-81-1-12-dep-right
9,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BTG_331_B-81-1-12-dep-right,BSZF_331_B-81-1-2-arr-right
10,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",24,BSZF_331_B-81-1-1-dep-right,BTG_331_B-81-1-12-arr-left
10,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",24,BTG_331_B-81-1-12-arr-left,BTG_331_B-81-1-12-dep-left
10,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",24,BTG_331_B-81-1-12-dep-left,BTG_334_A-81-1-12-arr-right
10,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",24,BTG_334_A-81-1-12-arr-right,BTG_334_A-81-1-12-dep-left
10,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",24,BTG_334_A-81-1-12-dep-left,BTG_332_B-81-1-12-arr-left
10,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",24,BTG_332_B-81-1-12-arr-left,BTG_332_B-81-1-12-dep-left
10,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",24,BTG_332_B-81-1-12-dep-left,BSZF_331_B-81-1-2-arr-right
11,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",7,BSZF_331_B-81-1-1-dep-right,BTG_331_B-81-1-12-arr-left
11,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",7,BTG_331_B-81-1-12-arr-left,BTG_331_B-81-1-12-dep-right
11,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",7,BTG_331_B-81-1-12-dep-right,BSZF_331_B-81-1-2-arr-right
12,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",8,BSZF_331_B-81-1-1-dep-right,BTG_332_B-81-1-12-arr-right
12,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",8,BTG_332_B-81-1-12-arr-right,BTG_332_B-81-1-12-dep-right
12,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",8,BTG_332_B-81-1-12-dep-right,BTG_334_A-81-1-12-arr-right
12,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",8,BTG_334_A-81-1-12-arr-right,BTG_334_A-81-1-12-dep-left
12,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",8,BTG_334_A-81-1-12-dep-left,BTG_331_B-81-1-12-arr-right
12,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",8,BTG_331_B-81-1-12-arr-right,BTG_331_B-81-1-12-dep-right
12,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",8,BTG_331_B-81-1-12-dep-right,BSZF_331_B-81-1-2-arr-right
13,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BSZF_331_B-81-1-1-dep-right,BTG_332_B-81-1-12-arr-right
13,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BTG_332_B-81-1-12-arr-right,BTG_332_B-81-1-12-dep-right
13,2,"(BSZF_331_B-81-1-1-dep-right-out, BSZF_331_B-81-1-2-arr-right-in)",16,BTG_332_B-81-1-12-dep-right,BTG_334_A-81-1-12-arr-right
