alt_idx,sheaf_idx,s-t-tuple,weight,u,v
0,0,inevitable,0,BSAP_304_B-89-1-1-arr-right,BSAP_304_B-89-1-1-dep-right
0,0,inevitable,0,BZOS_255_B-89-1-2-dep-right,henkel_4_S5_E_BSTN_BWKS_0_S5_EI_BWKS_BHPG_0_S5_EI_BHPG_BWKS_0_S5_E_BWKS_BSTN_0-89-1-21
0,0,inevitable,0,henkel_4_S5_E_BSTN_BWKS_0_S5_EI_BWKS_BHPG_0_S5_EI_BHPG_BWKS_0_S5_E_BWKS_BSTN_0-89-1-21,BZOS_256_B-89-1-1-arr-right
0,0,inevitable,0,BZOS_256_B-89-1-1-arr-right,BZOS_256_B-89-1-1-dep-right
0,0,inevitable,0,BNIS_424_B-82-1-2-dep-right,BGWD_202_B-82-1-2-arr-left
0,0,inevitable,0,BGWD_202_B-82-1-2-arr-left,BGWD_202_B-82-1-2-dep-left
0,0,inevitable,0,BZOS_256_B-82-1-1-arr-right,BZOS_256_B-82-1-1-dep-right
0,0,inevitable,0,BSAP_303_B-82-1-2-arr-right,BSAP_303_B-82-1-2-dep-right
0,0,inevitable,0,BNIS_424_B-82-1-2-arr-right,BNIS_424_B-82-1-2-dep-right
0,0,inevitable,0,BSAP_303_B-82-1-2-dep-right,BZOS_255_B-82-1-2-arr-right
0,0,inevitable,0,BNIS_423_B-82-1-1-arr-right,BNIS_423_B-82-1-1-dep-right
0,0,inevitable,0,BZOS_256_B-82-1-1-dep-right,BSAP_304_B-82-1-1-arr-right
0,0,inevitable,0,BZOS_255_B-82-1-2-arr-right,BZOS_255_B-82-1-2-dep-right
0,0,inevitable,0,BSAP_304_B-82-1-1-arr-right,BSAP_304_B-82-1-1-dep-right
0,0,inevitable,0,BSAP_304_B-82-2-1-arr-right,BSAP_304_B-82-2-1-dep-right
0,0,inevitable,0,BZOS_256_B-82-2-1-arr-right,BZOS_256_B-82-2-1-dep-right
0,0,inevitable,0,BZOS_256_B-82-2-1-dep-right,BSAP_304_B-82-2-1-arr-right
0,0,inevitable,0,BNIS_423_B-82-2-1-arr-right,BNIS_423_B-82-2-1-dep-right
0,0,inevitable,0,BZOS_255_B-82-2-2-arr-right,BZOS_255_B-82-2-2-dep-right
0,0,inevitable,0,BGWD_202_B-82-2-2-arr-left,BGWD_202_B-82-2-2-dep-left
0,0,inevitable,0,BNIS_424_B-82-2-2-dep-right,BGWD_202_B-82-2-2-arr-left
0,0,inevitable,0,BNIS_424_B-82-2-2-arr-right,BNIS_424_B-82-2-2-dep-right
0,0,inevitable,0,BSAP_303_B-82-2-2-dep-right,BZOS_255_B-82-2-2-arr-right
0,0,inevitable,0,BSAP_303_B-82-2-2-arr-right,BSAP_303_B-82-2-2-dep-right
1,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_432_B-1-1-12-arr-right,BWSS_432_B-1-1-12-dep-right
1,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_432_B-1-1-12-dep-right,BWSS_453_A-1-1-12-arr-right
1,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_453_A-1-1-12-arr-right,BWSS_453_A-1-1-12-dep-left
1,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_453_A-1-1-12-dep-left,BWSS_433_B-1-1-12-arr-left
1,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_433_B-1-1-12-arr-left,BWSS_433_B-1-1-12-dep-right
2,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_432_B-1-1-12-arr-right,BWSS_432_B-1-1-12-dep-left
2,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_432_B-1-1-12-dep-left,BWSS_411_A-1-1-12-arr-right
2,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_411_A-1-1-12-arr-right,BWSS_411_A-1-1-12-dep-left
2,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_411_A-1-1-12-dep-left,BWSS_433_B-1-1-12-arr-left
2,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_433_B-1-1-12-arr-left,BWSS_433_B-1-1-12-dep-right
3,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_432_B-1-1-12-arr-right,BWSS_432_B-1-1-12-dep-left
3,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_432_B-1-1-12-dep-left,BWSS_412_A-1-1-12-arr-right
3,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_412_A-1-1-12-arr-right,BWSS_412_A-1-1-12-dep-left
3,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_412_A-1-1-12-dep-left,BWSS_433_B-1-1-12-arr-left
3,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_433_B-1-1-12-arr-left,BWSS_433_B-1-1-12-dep-right
4,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_432_B-1-1-12-arr-right,BWSS_432_B-1-1-12-dep-left
4,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_432_B-1-1-12-dep-left,BWSS_413_A-1-1-12-arr-right
4,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_413_A-1-1-12-arr-right,BWSS_413_A-1-1-12-dep-left
4,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_413_A-1-1-12-dep-left,BWSS_433_B-1-1-12-arr-left
4,1,"(BWSS_432_B-1-1-12-arr-right-out, BWSS_433_B-1-1-12-dep-right-in)",8,BWSS_433_B-1-1-12-arr-left,BWSS_433_B-1-1-12-dep-right
5,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_432_B-2-1-12-arr-right,BWSS_432_B-2-1-12-dep-right
5,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_432_B-2-1-12-dep-right,BWSS_453_A-2-1-12-arr-right
5,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_453_A-2-1-12-arr-right,BWSS_453_A-2-1-12-dep-left
5,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_453_A-2-1-12-dep-left,BWSS_433_B-2-1-12-arr-left
5,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_433_B-2-1-12-arr-left,BWSS_433_B-2-1-12-dep-right
6,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_432_B-2-1-12-arr-right,BWSS_432_B-2-1-12-dep-left
6,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_432_B-2-1-12-dep-left,BWSS_411_A-2-1-12-arr-right
6,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_411_A-2-1-12-arr-right,BWSS_411_A-2-1-12-dep-left
6,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_411_A-2-1-12-dep-left,BWSS_433_B-2-1-12-arr-left
6,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_433_B-2-1-12-arr-left,BWSS_433_B-2-1-12-dep-right
7,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_432_B-2-1-12-arr-right,BWSS_432_B-2-1-12-dep-left
7,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_432_B-2-1-12-dep-left,BWSS_412_A-2-1-12-arr-right
7,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_412_A-2-1-12-arr-right,BWSS_412_A-2-1-12-dep-left
7,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_412_A-2-1-12-dep-left,BWSS_433_B-2-1-12-arr-left
7,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_433_B-2-1-12-arr-left,BWSS_433_B-2-1-12-dep-right
8,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_432_B-2-1-12-arr-right,BWSS_432_B-2-1-12-dep-left
8,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_432_B-2-1-12-dep-left,BWSS_413_A-2-1-12-arr-right
8,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_413_A-2-1-12-arr-right,BWSS_413_A-2-1-12-dep-left
8,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_413_A-2-1-12-dep-left,BWSS_433_B-2-1-12-arr-left
8,2,"(BWSS_432_B-2-1-12-arr-right-out, BWSS_433_B-2-1-12-dep-right-in)",8,BWSS_433_B-2-1-12-arr-left,BWSS_433_B-2-1-12-dep-right
9,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BSAP_304_B-69-1-1-dep-right,BCHS_337_B-69-1-1-arr-right
9,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BCHS_337_B-69-1-1-arr-right,BCHS_337_B-69-1-1-dep-right
9,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BCHS_337_B-69-1-1-dep-right,BWKS_372_B-69-1-1-arr-right
9,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right
9,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BWKS_372_B-69-1-1-dep-right,BMS_402_B-69-1-1-arr-right
10,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BSAP_304_B-69-1-1-dep-right,BCHS_337_B-69-1-1-arr-right
10,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BCHS_337_B-69-1-1-arr-right,BCHS_337_B-69-1-1-dep-right
10,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BCHS_337_B-69-1-1-dep-right,BWKS_371_B-69-1-1-arr-right
10,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right
10,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BWKS_371_B-69-1-1-dep-right,BMS_402_B-69-1-1-arr-right
11,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BSAP_304_B-69-1-1-dep-right,BCHS_336_B-69-1-1-arr-left
11,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left
11,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BCHS_336_B-69-1-1-dep-left,BWKS_372_B-69-1-1-arr-right
11,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right
11,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BWKS_372_B-69-1-1-dep-right,BMS_402_B-69-1-1-arr-right
12,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BSAP_304_B-69-1-1-dep-right,BCHS_336_B-69-1-1-arr-left
12,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BCHS_336_B-69-1-1-arr-left,BCHS_336_B-69-1-1-dep-left
12,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BCHS_336_B-69-1-1-dep-left,BWKS_371_B-69-1-1-arr-right
12,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right
12,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",17,BWKS_371_B-69-1-1-dep-right,BMS_402_B-69-1-1-arr-right
13,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BSAP_304_B-69-1-1-dep-right,BCHS_338_B-69-1-1-arr-right
13,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right
13,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BCHS_338_B-69-1-1-dep-right,BWKS_372_B-69-1-1-arr-right
13,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BWKS_372_B-69-1-1-arr-right,BWKS_372_B-69-1-1-dep-right
13,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BWKS_372_B-69-1-1-dep-right,BMS_402_B-69-1-1-arr-right
14,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BSAP_304_B-69-1-1-dep-right,BCHS_338_B-69-1-1-arr-right
14,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BCHS_338_B-69-1-1-arr-right,BCHS_338_B-69-1-1-dep-right
14,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BCHS_338_B-69-1-1-dep-right,BWKS_371_B-69-1-1-arr-right
14,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BWKS_371_B-69-1-1-arr-right,BWKS_371_B-69-1-1-dep-right
14,3,"(BSAP_304_B-69-1-1-dep-right-out, BMS_402_B-69-1-1-arr-right-in)",4,BWKS_371_B-69-1-1-dep-right,BMS_402_B-69-1-1-arr-right
15,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BMS_401_B-69-1-2-dep-right,BWKS_373_B-69-1-2-arr-right
15,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BWKS_373_B-69-1-2-arr-right,BWKS_373_B-69-1-2-dep-right
15,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BWKS_373_B-69-1-2-dep-right,BCHS_335_B-69-1-2-arr-right
15,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BCHS_335_B-69-1-2-arr-right,BCHS_335_B-69-1-2-dep-right
15,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BCHS_335_B-69-1-2-dep-right,BSAP_303_B-69-1-2-arr-right
16,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BMS_401_B-69-1-2-dep-right,BWKS_373_B-69-1-2-arr-right
16,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BWKS_373_B-69-1-2-arr-right,BWKS_373_B-69-1-2-dep-right
16,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BWKS_373_B-69-1-2-dep-right,BCHS_337_B-69-1-2-arr-left
16,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BCHS_337_B-69-1-2-arr-left,BCHS_337_B-69-1-2-dep-left
16,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BCHS_337_B-69-1-2-dep-left,BSAP_303_B-69-1-2-arr-right
17,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BMS_401_B-69-1-2-dep-right,BWKS_373_B-69-1-2-arr-right
17,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BWKS_373_B-69-1-2-arr-right,BWKS_373_B-69-1-2-dep-right
17,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BWKS_373_B-69-1-2-dep-right,BCHS_336_B-69-1-2-arr-right
17,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
17,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BCHS_336_B-69-1-2-dep-right,BSAP_303_B-69-1-2-arr-right
18,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BMS_401_B-69-1-2-dep-right,BWKS_374_B-69-1-2-arr-right
18,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BWKS_374_B-69-1-2-arr-right,BWKS_374_B-69-1-2-dep-right
18,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BWKS_374_B-69-1-2-dep-right,BCHS_335_B-69-1-2-arr-right
18,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BCHS_335_B-69-1-2-arr-right,BCHS_335_B-69-1-2-dep-right
18,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BCHS_335_B-69-1-2-dep-right,BSAP_303_B-69-1-2-arr-right
19,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BMS_401_B-69-1-2-dep-right,BWKS_374_B-69-1-2-arr-right
19,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BWKS_374_B-69-1-2-arr-right,BWKS_374_B-69-1-2-dep-right
19,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BWKS_374_B-69-1-2-dep-right,BCHS_337_B-69-1-2-arr-left
19,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BCHS_337_B-69-1-2-arr-left,BCHS_337_B-69-1-2-dep-left
19,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",17,BCHS_337_B-69-1-2-dep-left,BSAP_303_B-69-1-2-arr-right
20,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BMS_401_B-69-1-2-dep-right,BWKS_374_B-69-1-2-arr-right
20,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BWKS_374_B-69-1-2-arr-right,BWKS_374_B-69-1-2-dep-right
20,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BWKS_374_B-69-1-2-dep-right,BCHS_336_B-69-1-2-arr-right
20,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BCHS_336_B-69-1-2-arr-right,BCHS_336_B-69-1-2-dep-right
20,4,"(BMS_401_B-69-1-2-dep-right-out, BSAP_303_B-69-1-2-arr-right-in)",4,BCHS_336_B-69-1-2-dep-right,BSAP_303_B-69-1-2-arr-right
21,5,"(BOLS_432_B-69-1-1-dep-right-out, BOLS_431_B-69-1-2-arr-right-in)",0,BOLS_432_B-69-1-1-dep-right,henkel_8_S9_C_BFBB_BSPA_0_S9_C_BSPA_BFBB_0-69-1-12
21,5,"(BOLS_432_B-69-1-1-dep-right-out, BOLS_431_B-69-1-2-arr-right-in)",0,henkel_8_S9_C_BFBB_BSPA_0_S9_C_BSPA_BFBB_0-69-1-12,BOLS_431_B-69-1-2-arr-right
22,5,"(BOLS_432_B-69-1-1-dep-right-out, BOLS_431_B-69-1-2-arr-right-in)",0,BOLS_432_B-69-1-1-dep-right,henkel_2_S3_B_BE_BSPA_0_S3_B_BSPA_BE_0-69-1-12
